equipment_id,model_number,description,client_id,plant_code,technical_fault_code,created_at_date,closed_at_date,city,client_sf
10007430,FBAS03510DXDNR1,pac 2 outdoor fan not working,BASAB00001,IN11,CF4  - CDS. FAN INTERNAL SOUND.,2024-05-11,2024-06-01,BA,SAB
10007430,FBAS03510DXDNR1,B1 server room oac 2 lp,BASAB00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2024-12-20,2025-04-02,BA,SAB
10007431,FBAS03510DXDNR1,Display is not getting on and no cooling,BASAB00001,IN11,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2021-10-06,2021-11-25,BA,SAB
10007431,FBAS03510DXDNR1,pac 1 contactor brunet,BASAB00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-10-28,2021-11-25,BA,SAB
10007431,FBAS03510DXDNR1,pac 2 gas leak ,BASAB00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2024-08-10,2024-09-14,BA,SAB
10007432,FBAS02210DXDNR1,B5 pac 1 lp,BASAB00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-11-22,2024-01-15,BA,SAB
10007433,FBAS02210DXDNR1,pac 2 not working,BASAB00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-10-28,2021-11-25,BA,SAB
10007433,FBAS02210DXDNR1,pac 2 outdoor fan not working,BASAB00001,IN11,CF1 - CDS. FAN JAM.,2022-01-28,2022-02-10,BA,SAB
10007433,FBAS02210DXDNR1,pac 2 lp alram,BASAB00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-05-30,2022-06-27,BA,SAB
10007433,FBAS02210DXDNR1,B5 gr floor Pac 1 compressor not working ,BASAB00001,IN11,CO1 - COMP. TAKING HIGH AMPHERE.,2024-09-19,2024-10-03,BA,SAB
10007434,FSEC04310DXDPR1,pac 1 outdoor fan not working,BAROB00004,IN11,CF1 - CDS. FAN JAM.,2022-05-30,2022-06-17,BA,ROB
10007435,FSEC04310DXDPR1,pac 3 outdoor fan not working,BAROB00004,IN11,CF1 - CDS. FAN JAM.,2021-04-30,2021-09-01,BA,ROB
10007435,FSEC04310DXDPR1,pac 3 outdoor fan stuck,BAROB00004,IN11,CF1 - CDS. FAN JAM.,2021-06-25,2021-08-03,BA,ROB
10007436,FSEC04310DXDPR1,pac 2 hp alarm ,BAROB00004,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-09-23,2021-11-06,BA,ROB
10007438,FSEC05000CWDFR0,4th floor pac 2 not on,BAIBM00003,IN11,KO1 - CONTROLLER SCREEN BLANK .,2024-02-28,2024-03-30,BA,IBM
10007440,FSEC05000CWDFR0,ibm G2 4th floor pac 1 display not working,BAIBM00003,IN11,KO1 - CONTROLLER SCREEN BLANK .,2021-02-10,2021-04-03,BA,IBM
10007452,FSEC09000CWDFR0,8th floor hub room pac 3 display not working,BAIBM00003,IN11,KO1 - CONTROLLER SCREEN BLANK .,2021-09-23,2022-01-14,BA,IBM
10007452,FSEC09000CWDFR0,pac 1 display not working,BAIBM00003,IN11,KO1 - CONTROLLER SCREEN BLANK .,2023-11-02,2023-12-06,BA,IBM
10007463,FSEC02500CWDFR0,8th floor pac 4 display not working,BAIBM00003,IN11,KO1 - CONTROLLER SCREEN BLANK .,2020-11-10,2020-12-10,BA,IBM
10007472,FSEC09000CWDFR0,gr floor pac 2 display not working,BAIBM00003,IN11,KO1 - CONTROLLER SCREEN BLANK .,2020-08-13,2020-09-12,BA,IBM
10007480,FSEC09000CWDFR0,4th floor lab bms down ,BACIS00005,IN11,KO1 - CONTROLLER SCREEN BLANK .,2020-06-27,2020-10-06,BA,CIS
10007502,FSEC03000CWUFR0,bgl 15 5th floor pac 11 display not working,BACIS00005,IN11,KO1 - CONTROLLER SCREEN BLANK .,2021-11-23,2022-01-14,BA,CIS
10007524,FSEC05000CWDFR0,ups room pac 3 humidity high,BACIT00001,IN11,K05 - SMALL CNTRLR FAILURE,2020-05-22,2020-12-10,BA,CIT
10007524,FSEC05000CWDFR0,basement ups room pac 3 display not working,BACIT00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-03-30,2021-07-22,BA,CIT
10007530,FBAS02510DXDNR1,pac 1 abnormal sound,BAIXI00001,IN11,B11 - BLOWER NOISE,2020-11-24,2020-12-09,BA,IXI
10007530,FBAS02510DXDNR1,pac 1 oil leak ,BAIXI00001,IN11,CO1 - COMP. TAKING HIGH AMPHERE.,2021-07-14,2021-09-04,BA,IXI
10007531,FBAS02510DXDNR1,pac 2 hp alarm ,BAIXI00001,IN11,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2020-08-25,2020-12-10,BA,IXI
10007531,FBAS02510DXDNR1,7th floor server room pac 2 ice forsting,BAIXI00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-07-06,2021-08-03,BA,IXI
10007531,FBAS02510DXDNR1,server room pac 2 compressor not working,BAIXI00001,IN11,CO3 - COMP. INTERNAL SOUND.,2022-08-03,2022-08-09,BA,IXI
10007532,FBAS02510DXDNR1,pac 1 lp alram,BAIXI00001,IN11,CO1 - COMMISSIONING OF UNITS ON SITE.,2020-05-20,2020-05-30,BA,IXI
10007532,FBAS02510DXDNR1,pac 1 lp alram,BAIXI00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2020-07-04,2020-08-03,BA,IXI
10007532,FBAS02510DXDNR1,ims lab pac 2 compressor not working,BAIXI00001,IN11,CO1 - COMP. TAKING HIGH AMPHERE.,2021-03-09,2021-04-03,BA,IXI
10007532,FBAS02510DXDNR1,ISM lab pac 2 outdoor fan stuck,BAIXI00001,IN11,CF1 - CDS. FAN JAM.,2022-03-15,2022-03-23,BA,IXI
10007533,FBAS02510DXDNR1,Pac 1-  7th floor no cooling ,BAKEY00002,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-06-20,2023-07-03,BA,KEY
10007574,FSEC06520DXDNR1,pac 2 com 1 com 2 lp,BAMIN00003,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2020-02-06,2020-02-24,BA,MIN
10007574,FSEC06520DXDNR1,pac 2  com 2 lp alram,BAMIN00003,IN11,SR1 - TO CHECK THE UNIT STATUS.,2020-08-04,2021-01-20,BA,MIN
10007574,FSEC06520DXDNR1,pac 1 lp alram,BAMIN00003,IN11,CO1 - COMMISSIONING OF UNITS ON SITE.,2021-02-10,2021-04-03,BA,MIN
10007574,FSEC06520DXDNR1,pac 2 com 1 lp,BAMIN00003,IN11,DR1 - DRIER CHOKE.,2021-05-24,2021-06-25,BA,MIN
10007574,FSEC06520DXDNR1,pac 1 lp alram,BAMIN00003,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-11-25,2022-12-14,BA,MIN
10007575,FSEC06520DXDNR1,pac 1 com 1 lp,BAMIN00003,IN11,DR1 - DRIER CHOKE.,2020-02-06,2020-02-15,BA,MIN
10007575,FSEC06520DXDNR1,pac 1 com 2 lp,BAMIN00003,IN11,CO1 - COMMISSIONING OF UNITS ON SITE.,2020-02-06,2020-02-24,BA,MIN
10007575,FSEC06520DXDNR1,pac 2 lp alram,BAMIN00003,IN11,CO1 - COMMISSIONING OF UNITS ON SITE.,2020-06-24,2020-08-01,BA,MIN
10007575,FSEC06520DXDNR1,pac 1 com 2 outdoor fan not working,BAMIN00003,IN11,CF1 - CDS. FAN JAM.,2021-03-04,2021-04-03,BA,MIN
10007575,FSEC06520DXDNR1,pac 1 compressor not working,BAMIN00003,IN11,CO6 -  COMP. GROUND.,2021-05-28,2021-10-01,BA,MIN
10007577,FSEC0852ACWDNR1,ACC b8 Tc Pac 2 outdoor fan not working,BAACC00003,IN11,CF1 - CDS. FAN JAM.,2023-01-16,2023-02-02,BA,ACC
10007578,FSEC0852ACWDNR1,BDC 8 t c outdoor fan not working,BAACC00003,IN11,CF1 - CDS. FAN JAM.,2022-02-19,2022-03-23,BA,ACC
10007580,FSEC06520DXDNR1,pac 21 outdoor fan not working,BABHA00001,IN11,CF1 - CDS. FAN JAM.,2021-01-01,2021-02-01,BA,BHA
10007580,FSEC06520DXDNR1,pac 1 lp alram,BABHA00001,IN11,EX1 - EXV CHOKE.,2021-04-01,2021-07-08,BA,BHA
10007580,FSEC06520DXDNR1,management block pac 2 display not working,BABHA00001,IN11,KO2 - CONTROLLER FUSE DEFECTIVE.,2023-05-24,2023-05-29,BA,BHA
10007580,FSEC06520DXDNR1,pac 1 not working,BABHA00001,IN11,KO1 - CONTROLLER SCREEN BLANK .,2023-07-26,2023-08-17,BA,BHA
10007580,FSEC06520DXDNR1,pac 2 com 1 lp,BABHA00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-10-20,2023-11-09,BA,BHA
10007581,FSEC06520DXDNR1,pac 1 outdoor fan not working,BABHA00001,IN11,CF1 - CDS. FAN JAM.,2022-04-12,2022-05-23,BA,BHA
10007581,FSEC06520DXDNR1,mangement block pac 3 oil leak,BABHA00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2024-01-18,2024-02-10,BA,BHA
10007581,FSEC06520DXDNR1,pac 3 com 2 hp,BABHA00001,IN11,CF1 - CDS. FAN JAM.,2024-08-20,2024-11-26,BA,BHA
10007581,FSEC06520DXDNR1,"Hp alarm Pac- 2,  2nd Ckt",BABHA00001,IN11,C010 - PAC UNIT HAVING HIGH PRESSURE.,2025-02-05,,BA,BHA
10007582,FSEC06520DXDNR1,pac 1 com 1 lp,BABHA00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2020-10-31,2020-12-09,BA,BHA
10007585,FSEC15000CWUFR0,pac airflow alarm ,BAJUN00001,IN11,KO4 - CONTROLLER GOT SHORT CIRCUIT.,2021-03-16,2021-07-08,BA,JUN
10007585,FSEC15000CWUFR0,Pac 54 water Leak,BAJUN00001,IN11,DP2 - DRAIN PIPE CHOKE.,2023-05-08,2023-05-15,BA,JUN
10007594,FSEC1052ACWUPR1,6th floor pac  48 out door fan sound,BAJUN00001,IN11,CF7 - CDS. TRIPPER SWITCH FAULTY.,2020-03-11,2020-06-06,BA,JUN
10007594,FSEC1052ACWUPR1,pac 48 com 1 lp,BAJUN00001,IN11,C009 - PAC UNIT HAVING LOW PRESSURE.,2021-07-05,2021-11-17,BA,JUN
10007594,FSEC1052ACWUPR1,Pac 48 com 1 and 2 lp,BAJUN00001,IN11,C009 - PAC UNIT HAVING LOW PRESSURE.,2021-07-09,2021-11-17,BA,JUN
10007594,FSEC1052ACWUPR1,Pac 48 no airflow ,BAJUN00001,IN11,BO5 -  BLOWER NOT WORKING.,2023-02-28,2023-04-08,BA,JUN
10007594,FSEC1052ACWUPR1,Pac 48 no airflow ,BAJUN00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2023-02-28,2023-03-15,BA,JUN
10007595,FSEC1052ACWUPR1,pac 52 display not working,BAJUN00001,IN11,K05 - SMALL CNTRLR FAILURE,2021-12-08,2021-12-13,BA,JUN
10007599,FSEC02710DXDNR1,2nd floor pac 1 mcb brune,BAQUE00002,IN11,SA1 - SATS FAULTY.,2021-07-23,2021-09-04,BA,QUE
10007599,FSEC02710DXDNR1,pac water leak,BAQUE00002,IN11,WAT1 - PAC INSIDE WATER ACCUMULATIONN.,2024-06-06,2024-08-16,BA,QUE
10007599,FSEC02710DXDNR1,Pac 1 Lp alarm ,BAQUE00002,IN11,CO1 - COMMISSIONING OF UNITS ON SITE.,2024-06-18,2024-08-16,BA,QUE
10007599,FSEC02710DXDNR1,2nd floor ups room communication issue ,BAQUE00002,IN11,KO3 - CONTROLLER WIRING PROBLEM.,2024-10-28,2024-11-15,BA,QUE
10007602,FSEC03610DXDNR1,pac abnormal Noyes ,BABTE00001,IN11,C11 - COMP. OVERHEATING,2020-01-20,2020-01-24,BA,BTE
10007602,FSEC03610DXDNR1,pac 1 indoor fan cowel ,BABTE00001,IN11,B08 - FAN INLET RING BROKEN,2021-11-16,2021-12-10,BA,BTE
10007602,FSEC03610DXDNR1,pac 2 outdoor fan not working,BABTE00001,IN11,CF1 - CDS. FAN JAM.,2022-10-20,2023-05-20,BA,BTE
10007602,FSEC03610DXDNR1,pac shutdown activity ,BABTE00001,IN11,SHT1 - PLANNED SHUTDOWN,2023-12-02,2023-12-06,BA,BTE
10007603,FSEC03610DXDNR1,pac  2 hp alarm ,BABTE00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-10-22,2021-11-06,BA,BTE
10007603,FSEC03610DXDNR1,pac 2 gas leak,BABTE00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2024-03-27,2024-04-09,BA,BTE
10007604,FSEC06520DXDPR1,pac 1 outdoor fan not working,BANET00004,IN11,CF1 - CDS. FAN JAM.,2020-04-12,2020-08-04,BA,NET
10007604,FSEC06520DXDPR1,pac 1 com 1 outdoor fan not working,BANET00004,IN11,CF1 - CDS. FAN JAM.,2022-03-28,2022-05-07,BA,NET
10007604,FSEC06520DXDPR1,pac 1 com 2 outdoor fan not working,BANET00004,IN11,CF1 - CDS. FAN JAM.,2022-10-31,2022-11-11,BA,NET
10007604,FSEC06520DXDPR1,Display not working ,BANET00004,IN11,KO1 - CONTROLLER SCREEN BLANK .,2024-03-18,2024-03-30,BA,NET
10007605,FSEC06520DXDPR1,pac 2 com 1 outdoor fan not working,BANET00004,IN11,SR1 - TO CHECK THE UNIT STATUS.,2022-12-31,2023-03-15,BA,NET
10007606,FSEC06520DXDPR1,pac 6 indoor fan not working,BANET00004,IN11,BO5 -  BLOWER NOT WORKING.,2020-10-30,2020-12-09,BA,NET
10007606,FSEC06520DXDPR1,pac 6 com 1 lp,BANET00004,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-03-16,2021-04-03,BA,NET
10007606,FSEC06520DXDPR1,pac 6 com 2 compressor not working,BANET00004,IN11,CO3 - COMP. INTERNAL SOUND.,2021-07-06,2021-08-03,BA,NET
10007606,FSEC06520DXDPR1,pac 3 lp alarm ,BANET00004,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-09-12,2022-10-11,BA,NET
10007606,FSEC06520DXDPR1,pac 6 com 1 outdoor fan not working,BANET00004,IN11,CF1 - CDS. FAN JAM.,2023-03-14,2023-03-15,BA,NET
10007606,FSEC06520DXDPR1,pac 2 outdoor fan not working,BANET00004,IN11,CF1 - CDS. FAN JAM.,2023-04-10,2023-04-14,BA,NET
10007608,FSEC06520DXDPR1,pac 3 com 1 and 2 lp,BANET00004,IN11,DR2 - DRIER FLARE NUT SIDE LEAK.,2020-03-05,2020-03-11,BA,NET
10007608,FSEC06520DXDPR1,pac 3 com 2 lp alarm ,BANET00004,IN11,DR1 - DRIER CHOKE.,2020-09-09,2020-10-03,BA,NET
10007608,FSEC06520DXDPR1,pac 3 com 2 lp,BANET00004,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-04-12,2023-05-24,BA,NET
10007608,FSEC06520DXDPR1,Pac 3 - HP alarm ,BANET00004,IN11,CF1 - CDS. FAN JAM.,2024-10-17,2025-01-02,BA,NET
10007609,FSEC06520DXDPR1,7th floor pac 5 com 2 compressor not working ,BANET00004,IN11,CO1 - COMP. TAKING HIGH AMPHERE.,2020-02-24,2020-09-09,BA,NET
10007609,FSEC06520DXDPR1,pac 5 com 2 lp,BANET00004,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-03-17,2021-07-08,BA,NET
10007609,FSEC06520DXDPR1,pac 5 com 1 compressor not working,BANET00004,IN11,CO3 - COMP. INTERNAL SOUND.,2021-09-06,2021-10-01,BA,NET
10007609,FSEC06520DXDPR1,pac 5 hp,BANET00004,IN11,CF8 - CDS. FAN CONNECTOR BURNT,2023-05-03,2023-05-04,BA,NET
10007609,FSEC06520DXDPR1,pac 5 lp alarm ,BANET00004,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-05-16,2023-05-26,BA,NET
10007609,FSEC06520DXDPR1,pac 5 com 2 hp,BANET00004,IN11,SR1 - TO CHECK THE UNIT STATUS.,2023-07-25,2023-08-17,BA,NET
10007609,FSEC06520DXDPR1,Pac 5 outdoor fan noise ,BANET00004,IN11,SR1 - TO CHECK THE UNIT STATUS.,2023-11-16,2024-01-16,BA,NET
10007609,FSEC06520DXDPR1,Pac 6 outdoor fan not working ,BANET00004,IN11,CF1 - CDS. FAN JAM.,2024-10-29,2025-01-02,BA,NET
10007610,FSEC06520DXDPR1,pac 4 com 1 lp alarm ,BANET00004,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-10-13,2022-11-11,BA,NET
10007610,FSEC06520DXDPR1,Pac 4 breaker tripping ,BANET00004,IN11,CO1 - COMP. TAKING HIGH AMPHERE.,2023-06-19,2023-07-03,BA,NET
10007611,FSEC06520DXDNR1,pac 3 no cooling,BAAME00001,IN11,CO2 - COMP. INTERNAL OVER LOAD TRIP.,2020-05-07,2020-05-26,BA,AME
10007611,FSEC06520DXDNR1,pac 1 com 1 lp,BAAME00001,IN11,DR2 - DRIER FLARE NUT SIDE LEAK.,2023-04-28,2023-05-04,BA,AME
10007612,FSEC06520DXDNR1,pac sequencing not happening,BAAME00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2020-09-14,2020-10-03,BA,AME
10007612,FSEC06520DXDNR1,No Cooling in PAC,BAAME00001,IN11,KO1 - CONTROLLER SCREEN BLANK .,2021-10-04,2021-11-06,BA,AME
10007613,FSEC06520DXDNR1,pac 2 com 2 lp,BAAME00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-09-24,2021-10-01,BA,AME
10007613,FSEC06520DXDNR1,pac 2 com 2 lp,BAAME00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-01-13,2023-02-02,BA,AME
10007614,FSEC06920DXDNR1,pac 4 display not working,BAAME00001,IN11,K05 - SMALL CNTRLR FAILURE,2020-01-27,2020-09-12,BA,AME
10007614,FSEC06920DXDNR1,pac 4 display not working,BAAME00001,IN11,KO1 - CONTROLLER SCREEN BLANK .,2021-03-12,2021-04-03,BA,AME
10007614,FSEC06920DXDNR1,ups room pac 4 com 2 lp,BAAME00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2021-09-14,2021-11-06,BA,AME
10007614,FSEC06920DXDNR1,pac 1 lp alram,BAAME00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-04-19,2022-05-07,BA,AME
10007615,FSEC06920DXDNR1,pac 5 com 2 lp,BAAME00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-03-12,2021-04-03,BA,AME
10007615,FSEC06920DXDNR1,pac 5 com 1 lp,BAAME00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-04-03,2021-07-08,BA,AME
10007615,FSEC06920DXDNR1,Ups room pac 5 com 1 lp,BAAME00001,IN11,SL3 - EVAP. COIL LEAK,2022-05-23,2022-06-17,BA,AME
10007618,FSEC06520DXDNR1,PAC 1 WATER LEAK,BAYOD00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2020-01-23,2020-01-24,BA,YOD
10007618,FSEC06520DXDNR1,pac 1 com 1 lp,BAYOD00001,IN11,SL7 - LEAK THROUGH PIN VALVE,2020-08-24,2020-09-10,BA,YOD
10007618,FSEC06520DXDNR1,pac humidity not maintaining ,BAYOD00001,IN11,SH2 - SARHS RECALLIBIRATION.,2020-09-18,2020-10-03,BA,YOD
10007618,FSEC06520DXDNR1,pac 1 com 2 hp,BAYOD00001,IN11,CF1 - CDS. FAN JAM.,2021-03-26,2021-04-05,BA,YOD
10007618,FSEC06520DXDNR1,pac 1 com 1 lp,BAYOD00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2021-11-05,2021-11-17,BA,YOD
10007618,FSEC06520DXDNR1,pac 1 com 2 lp,BAYOD00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-04-04,2022-05-07,BA,YOD
10007619,FSEC06520DXDNR1,pac 2 com 1 & 2 lp,BAYOD00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2021-02-09,2021-04-03,BA,YOD
10007619,FSEC06520DXDNR1,pac 2 com 2 lp,BAYOD00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2022-01-24,2022-02-10,BA,YOD
10007622,FSEC02510DXDNR1,pac 3 outdoor fan stuck,BATHE00001,IN11,CF1 - CDS. FAN JAM.,2020-10-22,2020-12-09,BA,THE
10007622,FSEC02510DXDNR1,pac 3 outdoor fan stuck,BATHE00001,IN11,CF1 - CDS. FAN JAM.,2020-11-28,2020-12-10,BA,THE
10007622,FSEC02510DXDNR1,pac 3 lp alarm ,BATHE00001,IN11,DR1 - DRIER CHOKE.,2021-08-16,2021-09-01,BA,THE
10007622,FSEC02510DXDNR1,pac humidity not maintaining ,BATHE00001,IN11,RH2 - RAHS RECALLIBIRATION.,2023-04-14,2023-05-04,BA,THE
10007623,FSEC1052ACWDPR1,pac 4 com 1 lp,BAHAR00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-01-18,2021-04-03,BA,HAR
10007623,FSEC1052ACWDPR1,pac 4 com 1 lp alarm ,BAHAR00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2021-10-20,2021-11-25,BA,HAR
10007623,FSEC1052ACWDPR1,pac 4 com 2 outdoor fan not working,BAHAR00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2022-06-01,2022-06-17,BA,HAR
10007623,FSEC1052ACWDPR1,pac 4 not working,BAHAR00001,IN11,BO6  - BLOWER CONTACTOR OR MCB DEFECTIVE.,2022-10-17,2022-12-14,BA,HAR
10007623,FSEC1052ACWDPR1,pac 4 outdoor sound ,BAHAR00001,IN11,CF4  - CDS. FAN INTERNAL SOUND.,2024-01-09,2024-01-12,BA,HAR
10007623,FSEC1052ACWDPR1,pac 1 com 1 lp,BAHAR00001,IN11,CO1 - COMMISSIONING OF UNITS ON SITE.,2024-05-27,2024-08-16,BA,HAR
10007623,FSEC1052ACWDPR1,pac 4 outdoor fan not working ,BAHAR00001,IN11,CF1 - CDS. FAN JAM.,2024-07-08,2024-08-16,BA,HAR
10007624,FSEC1052ACWDPR1,pac 3 ice frosting ,BAHAR00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2020-10-10,2021-01-01,BA,HAR
10007624,FSEC1052ACWDPR1,pac 2 water leak,BAHAR00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2020-11-30,2020-12-10,BA,HAR
10007624,FSEC1052ACWDPR1,pac 2 com 1 lp,BAHAR00001,IN11,BO5 -  BLOWER NOT WORKING.,2020-12-18,2021-02-03,BA,HAR
10007624,FSEC1052ACWDPR1,pac 3 com 1 lp,BAHAR00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2021-01-21,2021-04-03,BA,HAR
10007624,FSEC1052ACWDPR1,Pac 5 actuator not working ,BAHAR00001,IN11,CF4  - CDS. FAN INTERNAL SOUND.,2022-10-26,2022-11-11,BA,HAR
10007624,FSEC1052ACWDPR1,pac 2 outdoor fan sound ,BAHAR00001,IN11,CF1 - CDS. FAN JAM.,2022-10-31,2022-11-21,BA,HAR
10007624,FSEC1052ACWDPR1,pac 2 hp alarm ,BAHAR00001,IN11,CF8 - CDS. FAN CONNECTOR BURNT,2022-12-21,2023-01-12,BA,HAR
10007624,FSEC1052ACWDPR1,pac 2 outdoor fan not working,BAHAR00001,IN11,CF1 - CDS. FAN JAM.,2023-03-25,2023-05-04,BA,HAR
10007624,FSEC1052ACWDPR1,pac 3 ice formation ,BAHAR00001,IN11,WAT1 - PAC INSIDE WATER ACCUMULATIONN.,2024-08-19,2024-09-14,BA,HAR
10007624,FSEC1052ACWDPR1,Pac 3 outdoor fan sound ,BAHAR00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2024-11-14,2024-12-12,BA,HAR
10007626,FSEC1052ACWDPR1,pac 1 mcb brunet ,BAHAR00001,IN11,SHT1 - PLANNED SHUTDOWN,2020-03-18,2020-05-30,BA,HAR
10007626,FSEC1052ACWDPR1,pac 1 com 2 lp,BAHAR00001,IN11,CO1 - COMMISSIONING OF UNITS ON SITE.,2020-03-20,2020-08-04,BA,HAR
10007626,FSEC1052ACWDPR1,pac 1 airflow,BAHAR00001,IN11,B10 - BLOWER PCB NOT WORKING,2020-06-03,2020-09-12,BA,HAR
10007626,FSEC1052ACWDPR1,pac 3 com 1 lp,BAHAR00001,IN11,C08 - TRIPPED DUE TO LOW AMBIENT,2020-06-16,2020-09-12,BA,HAR
10007626,FSEC1052ACWDPR1,pac 1 com 2 not on ,BAHAR00001,IN11,EX1 - EXV CHOKE.,2020-08-01,2020-09-12,BA,HAR
10007626,FSEC1052ACWDPR1,pac 1 com 1 compressor not working,BAHAR00001,IN11,CO1 - COMP. TAKING HIGH AMPHERE.,2021-01-25,2021-04-03,BA,HAR
10007626,FSEC1052ACWDPR1,pac 1 com 1 hp,BAHAR00001,IN11,CF8 - CDS. FAN CONNECTOR BURNT,2021-04-03,2021-07-08,BA,HAR
10007626,FSEC1052ACWDPR1,pac 1 com 1 hp,BAHAR00001,IN11,CF5  - CDS. PRESSURE SWITCH DEFECTIVE.,2021-04-06,2021-07-08,BA,HAR
10007626,FSEC1052ACWDPR1,pac 1 airflow,BAHAR00001,IN11,BO3 -  BLOWER WIRING PROBLEM.,2021-08-07,2021-09-04,BA,HAR
10007626,FSEC1052ACWDPR1,pac 1 outdoor fan  fan not working,BAHAR00001,IN11,BO5 -  BLOWER NOT WORKING.,2023-05-16,2023-06-12,BA,HAR
10007626,FSEC1052ACWDPR1,pac 1 com 2 not on ,BAHAR00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2024-02-17,2024-03-01,BA,HAR
10007627,FSEC1052ACWDPR1,pac 1 ice frosting ,BAHAR00001,IN11,CO1 - COMMISSIONING OF UNITS ON SITE.,2020-12-09,2021-02-03,BA,HAR
10007627,FSEC1052ACWDPR1,pac  3 com 1 lp,BAHAR00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-10-31,2022-11-11,BA,HAR
10007632,FSEC0221ACWDNR1,pac 1 cw coil replace,BASKF00001,IN11,SL3 - EVAP. COIL LEAK,2020-03-07,2020-03-13,BA,SKF
10007632,FSEC0221ACWDNR1,pac 1 no cooling,BASKF00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2020-05-05,2020-08-03,BA,SKF
10007632,FSEC0221ACWDNR1,pac 1 lp alram,BASKF00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2020-09-24,2021-01-20,BA,SKF
10007632,FSEC0221ACWDNR1,pac 1 lp alram,BASKF00001,IN11,C009 - PAC UNIT HAVING LOW PRESSURE.,2021-03-17,2021-10-01,BA,SKF
10007632,FSEC0221ACWDNR1,pac 2 lp alram,BASKF00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-03-25,2022-05-07,BA,SKF
10007632,FSEC0221ACWDNR1,pac 1 lp alram,BASKF00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-07-24,2023-08-17,BA,SKF
10007633,FSEC0221ACWDNR1,pac 1 lp alram,BASKF00001,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2021-02-10,2021-04-03,BA,SKF
10007633,FSEC0221ACWDNR1,pac 1 lp alram,BASKF00001,IN11,CO1 - COMMISSIONING OF UNITS ON SITE.,2021-09-17,2021-12-09,BA,SKF
10007633,FSEC0221ACWDNR1,pac 1 lvm not working,BASKF00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2022-09-07,2023-03-15,BA,SKF
10007638,FSEC0852ACWDPR1,T C PAC 2 cw coil leak,BAACC00004,IN11,SL3 - EVAP. COIL LEAK,2020-01-22,2020-12-10,BA,ACC
